2013-04-03,Heather Anderson,65
2012-04-21,Nicholas Wagner,77
2014-11-24,Sidney Little,63
2014-06-11,Pamela Perez,65
2013-11-06,Shawn Garcia,75
2011-12-24,Sophia Barrett,53
2015-04-18,Felisha Sturgill,73
2012-11-21,Joe Adkins,87
2012-06-01,Wade Nichols,56
2012-03-01,Chet Pinto,89
2012-11-30,John Johnson,83
2014-02-11,Iris Reid,64
2014-10-10,David Russell,69
2013-10-31,Jana Simon,65
2012-03-20,Verna Valdez,89
2014-08-29,Sophie Sims,82
2014-12-31,Adam Damico,62
2015-02-10,Lawrence Moore,65
2015-03-15,Lori Webster,83
2013-08-28,Karlene Joiner,64
2014-07-11,Russell Hopes,69
2013-12-31,Stanley Fisher,71
2013-05-25,Hallie Ripley,86
2012-09-17,Meghan Payne,71
2012-07-28,Patsy Collier,79
2013-04-29,Cheryl Butler,66
2013-11-18,Joshua Diaz,88
2012-03-26,Yu Hawley,64
2013-06-06,Ann Bennett,68
2014-09-06,Mi Guerin,79
2013-10-16,Terry Patterson,85
2014-04-04,Arlean Couch,78
2012-01-18,Paul Matthews,85
2012-01-01,Ramon Weber,92
2015-01-16,Cheryl Butler,92
2013-12-15,Suzette Furr,63
2012-06-28,Opal Lee,66
2011-12-28,Leia Oliphant,73
2012-12-20,Walter Sanchez,66
2013-11-07,Oleta Whyte,74
2014-06-15,Ozell Coats,82
2014-11-06,Denise Morgan,64
2012-08-22,Irene Harris,64
2013-07-12,Paul Allen,74
2013-02-11,Ignacia Rounds,98
2014-02-28,Hildegarde Southard,77
2012-11-27,Noelle Earls,73
2014-01-25,Linda Cook,82
2012-06-28,Samuel Scott,78
2015-02-19,Elfriede Magana,91
2013-04-26,Wanda Reed,58
2015-05-21,Leonard Greene,57
2012-02-17,Albert Briggs,72
2012-11-22,Terry Patterson,67
2014-08-30,Larry Edwards,71
2013-09-05,Jonathan Clark,66
2012-10-06,Irish Nevarez,90
2015-05-04,Alysa Fortin,77
2014-01-15,Patricia Hancock,72
2012-03-21,Pamala Mcqueen,68
2014-12-05,Julia Morgan,79
2014-11-07,Paul Cox,76
2012-03-21,Gene Powell,77
2014-08-24,Julia Collins,76
2015-04-28,Augustine Proffitt,85
2012-01-20,Russell Hughes,97
2014-06-21,Dalila Fishman,62
2015-01-28,Felipe Sherman,85
2014-01-10,Arminda Kohl,68
2014-03-26,Alan Hall,64
2013-06-29,Errol Turley,71
2013-02-07,Tina Hughes,60
2012-07-19,Amos Greer,68
2013-09-09,Melia Moye,72
2013-02-17,Rana Chisholm,93
2012-05-29,Rose Riley,84
2012-01-04,Jonathan Warner,67
2014-06-16,Fleta Hewitt,72
2012-11-07,Ashton Peyton,86
2013-12-20,Jillian Babin,79
2013-05-24,Lance Reese,86
2015-03-20,Ruth Green,72
2012-07-20,Peter Lopez,65
2013-02-12,Rose Adams,69
2013-08-26,Tommie Lara,56
2012-08-05,Joan Rodriguez,63
2012-07-10,Rob Getz,76
2013-11-03,Janice Morris,69
2012-11-10,Jesse Stewart,67
2013-09-08,Lauren Riddick,51
2012-07-17,Diana Lawson,64
2013-06-03,Garry Lane,80
2012-05-20,Cecilia Gardner,66
2012-11-28,Jose Ross,63
2015-05-13,David Blanchette,90
2012-01-26,Lisa West,89
2014-03-18,Quincy Posey,87
2012-09-24,Harry Campbell,85
2015-05-11,Errol Turley,75
2014-08-08,Jose Ross,74
2013-06-17,Paul Allen,75
2015-02-07,Cary Cloud,60
2014-07-22,Clark Rice,90
2013-12-31,Polly Russ,56
2013-12-25,Edward Allison,72
2014-05-02,Patrica Perales,59
2013-04-27,Dusti Sage,100
2013-11-09,Ashlee Rosado,78
2012-12-14,Buffy Mcmillian,92
2012-05-06,Dusti Sage,88
2013-12-19,Patrica Perales,86
2015-04-23,Julia Collins,97
2012-07-31,Maurine Marcum,78
2014-05-27,Adelia Larue,75
2012-06-26,Marc Sanders,69
2013-06-10,Michael Brown,74
2012-06-25,Joan Price,87
2012-04-07,Dion Rosado,78
2014-10-07,Lillian Wright,78
2012-08-18,Ayana Mattox,48
2012-09-19,Jacqui Totten,88
2012-04-21,Lydia Green,83
2013-08-26,Sara Rodriguez,67
2013-12-01,Usha Penny,53
2014-09-29,David Blanchette,76
2012-04-19,Louise Richardson,57
2011-12-10,Paul Lee,78
2013-12-23,Linda Cooper,76
2013-07-04,Oleta Whyte,71
2013-04-21,Faustino Kurtz,38
2012-06-06,Olimpia Choate,68
2013-01-22,Adelia Larue,64
2013-11-19,Felicia Conner,55
2014-12-16,Michelle Jackson,65
2013-02-25,Phillip Price,93
2012-01-17,Lonny Warden,79
2014-10-15,Shannon Ray,66
2015-03-12,Emilio Glover,70
2013-03-17,Richard Green,60
2012-11-22,Randi Zeller,67
2012-01-17,Dave Reeves,66
2012-07-19,Alvin Bell,71
2013-07-05,Ryan Powell,47
2014-06-17,Sara Rodriguez,73
2014-07-04,Leonard Greene,70
2014-04-24,Neva Romeo,70
2012-08-17,Charles Sanders,63
2013-02-17,Bailey Coker,68
2014-04-21,Marc Sanders,88
2015-03-24,Corey Longoria,59
2012-02-05,Tarah Upshaw,64
2012-09-02,Sharon Howard,50
2014-01-10,Leisha Bertrand,82
2011-12-12,Anthony Cooper,60
2012-07-11,Lori Henderson,75
2013-03-09,Jonathan Clark,85
2013-09-22,Carisa Gallant,66
2011-12-16,Nicholas Bell,64
2012-11-20,Phyllis Mitchell,97
2012-07-19,Lauren Riddick,79
2012-02-12,William Cooper,85
2012-01-24,Phyllis Mitchell,78
2014-09-02,Sophia Barrett,77
2014-09-30,Joslyn Armstead,88
2013-01-19,Rose Riley,86
2014-05-17,Raquel Hernandez,64
2011-12-11,Elisha Moseley,85
2014-04-05,Janell Souza,78
2012-02-15,Letisha Dejesus,87
2014-06-15,David Blanchette,67
2012-07-05,Wanda Reed,57
2014-12-14,Amos Greer,90
2014-08-08,Bernarda Isbell,70
2013-09-20,Matthew Evans,95
2014-04-29,Dorthey Freed,49
2013-12-28,Patricia Martinez,82
2014-10-06,Janet Watson,49
2012-08-24,Madie Snowden,68
2015-04-22,Rebecca Martinez,64
2014-02-05,Sommer Cummins,96
2013-08-24,Martha Jones,75
2014-10-21,Ronnie Lloyd,80
2013-07-25,Kim Berry,72
2012-07-17,Livia Rubio,87
2013-08-09,Rose Jenkins,86
2013-03-18,Kyle Jenkins,76
2014-11-22,Verdell Anthony,81
2015-06-01,Debra Williams,49
2011-12-30,Julia Morgan,90
2014-02-18,Jeanetta Cabral,84
2014-10-30,David Blanchette,65
2012-05-27,Cleveland Donohue,60
2012-10-29,Jackie Alvarado,83
2012-02-27,Arden Brower,76
2014-10-21,Al Nelson,80
2012-08-16,Diego Wooten,76
2014-02-18,Denise Lopez,63
2014-03-22,Leo Barnes,78
2014-09-08,Thurman Humphreys,64
2012-09-08,Cary Austin,69
2013-09-18,Amy Peterson,64
2012-04-12,Cary Sharkey,83
2013-10-12,Gilberto Aguilar,81
2012-11-30,Usha Penny,75
2012-04-27,Leo Barnes,66
2012-11-24,Buffy Mcmillian,79
2012-04-29,Randy Perry,51
2012-01-23,Amy Peterson,70
2015-01-16,Krysten Crandall,87
2012-06-01,Claude Shultz,95
2014-12-19,Prudence Lund,103
2011-12-08,Jillian Babin,70
2014-12-10,Carlos Brown,79
2014-12-05,Philip Washington,54
2012-12-28,Damon Hammond,78
2014-08-28,Machelle Shelby,65
2012-07-20,Felipe Sherman,63
2014-10-30,Ryan Martin,77
2012-06-16,Logan Thao,87
2013-05-02,Kathrine Stitt,87
2012-03-05,Reda Medlock,82
2014-09-03,Lawrence Moore,70
2012-01-12,Bobby Sanders,86
2013-07-01,Augustine Proffitt,52
2014-12-21,Diana Rogers,67
2013-07-31,Carol Hall,77
2014-03-28,Nam Quiroz,59
2012-08-28,Anthony Robinson,55
2015-03-22,Bailey Beard,70
2012-09-23,Randy Perry,70
2012-11-06,Emilio Glover,91
2011-12-10,Casey Padilla,47
2014-06-29,Barbara Foster,82
2012-05-20,Xochitl Crowe,76
2013-01-25,Ryan Powell,70
2014-01-05,Henry Berefits,61
2014-06-28,Lydia Pope,78
2013-05-12,Irmgard Maxey,83
2012-01-31,Lashon Doherty,68
2015-04-09,Millard Sellers,62
2013-07-20,Usha Penny,85
2013-07-21,Robin Miller,78
2013-04-03,Ernest Wright,82
2014-11-28,Trinidad Strong,78
2014-03-23,Ann Bennett,88
2015-03-15,Sheena Rico,67
2013-02-13,Felicia Conner,75
2013-09-19,Gilberto Aguilar,66
2015-03-29,Leo Barnes,87
2012-11-09,Jack Gibson,82
2014-08-25,Felton Tolliver,82
2014-12-15,Rose Jenkins,85
2015-03-26,Samuel Bell,93
2012-12-16,Nu Yanez,59
2014-07-19,Cherilyn Eastman,73
2012-03-23,Adam Adams,72
2014-04-23,Linn Odom,62
2012-03-18,Adalberto Hamlin,80
2013-09-25,Nancy Phillips,66
2011-12-27,Winfred Isaac,87
2013-08-23,Denise Morgan,84
2013-11-22,Belva Irvine,79
2013-10-21,Buford Kelsey,83
2013-02-17,Yuri Shively,84
2012-10-24,Kenneth Simmons,59
2014-07-27,Russell Hughes,95
2013-10-03,Willie Baker,86
2013-09-11,Ted Walton,98
2014-11-30,Jacqueline Kim,71
2012-06-02,Elana Tomlin,82
2014-09-25,Krysten Crandall,78
2012-12-31,Livia Rubio,62
2013-11-29,Adaline Leigh,102
2015-05-13,Cleveland Donohue,58
2013-11-20,Nicholas Bell,64
2012-03-30,Perry Kilgore,71
2013-07-22,Henry Berefits,91
2015-01-08,Shawn Brooks,74
2014-06-02,Buford Kelsey,95
2013-09-30,Cheryl Butler,74
2011-12-23,Lynette Spencer,88
2014-05-30,Rose Adams,49
2014-06-28,Lashon Doherty,75
2014-06-18,Malia Perryman,91
2013-04-24,Joy Schwartz,98
2014-08-15,Henry Berefits,55
2011-12-19,Susan Scott,64
2014-08-24,Vashti Wesley,63
2015-05-29,Meghan Payne,68
2012-04-09,David Blanchette,68
2012-11-04,Amos Greer,68
2013-12-09,Cheryl Butler,87
2012-02-12,Freddie Kuntz,71
2014-05-28,Nancy King,88
2013-10-16,Hildegarde Southard,89
2014-08-30,Iraida Fries,46
2012-04-09,Marianne Shelton,83
2012-05-10,Nancy Phillips,71
2013-12-02,Norma Garcia,67
2012-06-12,Maryland Bozeman,81
2013-05-13,Aileen Isom,75
2014-07-19,Bobby Hill,91
2014-12-04,Daniel Clark,74
2012-08-09,Vicky Fowler,100
2014-11-02,Karlyn Bair,80
2013-12-04,Gene Powell,71
2013-04-06,Susie Castro,76
2012-10-19,Shaun Thompson,63
2013-01-21,Anthony Cooper,57
2013-03-05,Cicely Vanmeter,51
2013-03-20,Shawn Brooks,90
2013-10-29,Adam Damico,74
2014-09-28,Donald Smith,74
2014-10-16,Tammy Diaz,60
2012-06-09,Lashawna Tilley,78
2012-01-25,Collen Foss,76
2012-03-24,Juana Paul,80
2013-04-05,Amos Greer,84
2012-09-30,Vinita Snowden,80
2012-04-11,Kandis Merchant,68
2012-01-27,Lawrence Moore,31
2013-03-10,Lydia Pope,78
2013-11-30,Lashon Doherty,65
2015-03-31,Heather Anderson,68
2014-02-22,Larry Edwards,70
2012-11-01,Teresa Miller,70
2014-11-16,Karlyn Bair,90
2013-01-20,Shirley Collins,60
2014-10-08,Jimmy Cox,83
2013-07-08,Dewey Roberts,80
2014-07-16,Irmgard Maxey,75
2014-08-16,Irene Harris,64
2012-12-11,Garry Lane,82
2012-04-11,Hildegarde Southard,77
2012-09-18,Paula Allen,67
2014-03-17,Benton Duffy,65
2014-04-03,Irena Schreiber,78
2014-08-05,Belva Irvine,85
2012-07-18,Cynthia Anderson,57
2015-03-10,Wayne Evans,101
2012-03-27,Quincy Posey,85
2014-07-21,Shaun Thompson,92
2013-09-14,Joe Adkins,85
2012-02-07,Ramon Weber,57
2015-02-11,Nanci Davison,59
2013-11-04,Phyllis Perry,68
2013-05-10,Freddie Kuntz,81
2014-10-19,David Russell,65
2013-02-14,Lawrence Moore,89
2013-03-19,Kourtney Shay,54
2013-09-05,Tameika Pitt,97
2012-12-16,Larry Edwards,78
2012-02-10,Ozell Coats,71
2013-05-23,Wade Nichols,85
2014-04-17,Winfred Isaac,103
2014-10-05,Jason Cain,68
2014-01-05,Norma James,72
2014-07-14,Kathrine Stitt,91
2015-05-10,Jaime Tran,54
2014-10-29,Erma Hansen,70
2015-01-23,Oleta Whyte,82
2013-04-07,Albert Jackson,74
2014-07-25,John Johnson,58
2014-05-18,Claire Sanders,77
2014-08-11,Royal Benavides,65
2015-02-04,Marcene Wesley,86
2012-11-12,Valentine Ives,60
2013-06-26,Adaline Leigh,76
2012-04-02,Joyce Young,65
2014-05-07,Kathrine Stitt,68
2015-04-10,Sherika Will,38
2014-10-01,Young Pettis,73
2012-08-22,Elsa Goodman,49
2013-10-02,Gennie Velazquez,75
2012-07-30,Verline Dias,73
2013-04-09,Augustine Proffitt,90
2015-05-13,Cynthia Anderson,87
2013-11-17,Manda Chatman,69
2013-10-18,Brigid Creech,74
2014-03-10,Maritza Warden,77
2012-07-13,Janet Moore,82
2014-04-27,Gerard Brown,58
2013-08-20,Cynthia Anderson,67
2013-09-04,Yu Hawley,93
2015-04-13,Treva Greenlee,82
2014-09-07,Kallie Riggins,65
2012-11-18,Claude Deaton,78
2012-12-31,Alan Barker,90
2014-01-14,Donald Wood,54
2013-06-29,Janice Ward,74
2012-05-08,Melissa Rowe,90
2012-12-16,Mariko Pham,74
2013-03-16,Lydia Pope,80
2012-10-31,Arden Brower,78
2014-05-29,Samuel Scott,80
2013-10-04,Rebecca Martinez,69
2013-08-09,Cindi Shin,78
2013-10-14,Patsy Collier,81
2015-03-07,Delores Holt,54
2013-06-15,Andrea Wilson,85
2015-05-14,Jacqueline Kim,62
2014-09-24,Luther Stokes,94
2013-09-23,Jo Buchanan,74
2013-10-10,Randi Zeller,90
2014-01-05,Roderick Ramsey,77
2014-10-15,Rogelio Mcguire,65
2012-03-02,Towanda Barr,77
2014-02-01,Gene Powell,78
2014-09-25,Gene Powell,86
2014-01-07,Kallie Riggins,57
2012-08-04,Luther Stokes,71
2012-07-15,Eddie Montgomery,55
2014-07-01,Daryl Staley,82
2015-03-05,Randi Zeller,71
2014-09-14,Murray Boss,66
2013-07-28,Hallie Ripley,70
2014-12-16,Harry Campbell,98
2012-11-22,Betty King,71
2015-05-23,Gerald Campbell,88
2015-02-05,Leo Barnes,70
2015-01-18,Lauri Hornsby,78
2013-01-04,Randi Zeller,69
2013-04-10,Joslyn Armstead,81
2014-07-12,Roger Harris,73
2015-04-04,Norma Garcia,73
2013-06-02,Cheryl Sanchez,73
2011-12-20,May Mack,79
2013-01-01,Rosanne Salley,67
2012-10-24,Russell Hopes,73
2014-09-05,Jo Buchanan,66
2012-05-22,Arthur Young,69
2015-04-15,Vinita Snowden,76
2013-05-03,Arlean Couch,50
2015-03-31,Nanci Davison,83
2014-07-13,Belva Irvine,60
2014-09-18,Jerry Swann,55
2012-11-11,Albert Jackson,75
2012-08-15,Joshua Parker,72
2014-04-07,Winfred Baines,84
2014-10-12,Zoe Colby,53
2013-03-03,Catherine Ramirez,80
2012-09-03,Roderick Ramsey,71
2013-01-11,Paul Lee,64
2011-12-18,Victor Reynolds,57
2013-10-01,Donna Butler,68
2013-05-22,Gerald Alexander,71
2014-08-11,Paul Allen,64
2015-05-01,Hannelore Swank,57
2013-11-13,Manda Chatman,61
2014-07-16,Wade Nichols,84
2012-03-16,Nancy Hines,71
2014-03-08,Vicky Fowler,75
2013-06-27,Andrea Wilson,85
2014-03-28,Tarah Upshaw,62
2014-05-24,Irish Nevarez,76
2012-10-07,Guy Mcbride,73
2012-07-05,Erik Thornton,80
2013-08-02,Meghan Payne,73
2013-07-30,Linda Cooper,62
2012-07-18,Sara Russell,59
2012-12-11,Marc Sanders,67
2013-09-20,Sherryl Escamilla,68
2015-04-06,Diego Wooten,57
2012-07-18,Russell Hopes,80
2013-11-14,Sharon Howard,60
2012-12-03,Bettyann Odell,70
2012-01-15,Latosha Pennington,65
2013-05-17,Leo Barnes,71
2014-04-07,Carlos Brown,71
2014-04-14,Arthur Young,75
2014-02-14,Onita Street,75
2015-01-07,Sharon Howard,82
2012-11-10,Anthony Robinson,79
2013-07-01,Irish Nevarez,74
2013-09-30,Diane Long,56
2013-11-26,Cary Sharkey,68
2012-12-27,Lila Waters,83
2014-07-31,Francis Reyes,103
2014-11-10,Sara Rodriguez,77
2012-01-16,Damon Hammond,100
2014-08-11,Ronnie Lloyd,94
2012-01-17,Billie Dowling,99
2013-11-30,Machelle Shelby,70
2012-03-12,Helen Dean,85
2015-03-26,Shirley Williams,79
2013-10-08,Machelle Shelby,71
2014-12-08,Susie Castro,64
2012-09-24,Jason Cain,80
2013-10-22,Esperanza Schmitt,68
2013-09-05,Celsa Cousins,77
2014-03-04,Mamie Robertson,77
2015-02-24,Aubrey Walters,75
2013-09-10,Adalberto Hamlin,82
2013-11-23,Christie Hicks,58
2014-09-03,Madie Snowden,74
2012-04-14,Joyce Young,87
2015-05-27,Hallie Ripley,75
2014-08-22,Shannon Ray,59
2014-09-19,Helena Gilliland,81
2012-11-23,Samuel Scott,86
2014-04-23,Maryjo Shackelford,80
2014-12-11,Halina Lugo,90
2014-04-22,Jerry Swann,88
2013-07-04,Kelly Flores,77
2012-10-05,Floretta Settle,77
2012-02-08,Apolonia Gary,61
2012-06-18,Patsy Barber,64
2015-01-20,Casey Padilla,44
2014-02-12,Chi Paine,79
2012-11-01,Lillian Gray,71
2012-11-13,Carisa Gallant,89
2013-08-16,Louise Richardson,69
2014-11-01,Tarah Upshaw,78
2014-05-22,Joshua Parker,57
2012-12-16,Chi Paine,43
2013-12-05,Harry Campbell,60
2012-01-19,Ella Porter,59
2014-12-02,Maranda Hoyt,80
2013-10-01,Catherine Ramirez,69
2015-01-20,Alma Marsh,83
2015-01-14,Ella Porter,45
2012-02-03,Jose Mills,66
2012-03-25,Fred Patterson,80
2013-07-19,Marc Sanders,94
2013-06-07,Bonnie Rivera,89
2013-09-12,Phillip Price,72
2011-12-24,Amos Greer,65
2012-02-12,Claude Deaton,78
2014-11-25,Michael Brown,99
2012-02-01,Robin Gutierrez,92
2015-01-24,Joan Price,80
2013-06-21,Sherril Martel,64
2015-01-06,Leo Barnes,88
2013-03-15,Karen Brooks,70
2014-09-24,Rogelio Nichols,63
2012-05-06,Nam Quiroz,69
2015-03-20,Augustine Proffitt,71
2014-11-25,Edward Allison,59
2014-07-21,Freddie Kuntz,53
2015-03-15,Jackqueline Trask,76
2013-07-19,Willie Thompson,72
2015-01-08,Amy Peterson,60
2012-11-29,Melissa Rowe,73
2014-02-07,Casey Padilla,89
2014-08-19,Trent Kilgore,101
2014-10-29,Christie Hicks,55
2013-08-29,Elana Trent,89
2015-05-05,Linda Cooper,55
2013-06-21,Christopher Stewart,70
2013-05-05,Val Pollack,75
2014-04-15,Sophia Barrett,53
2013-03-22,Howard Coleman,84
2011-12-20,Deborah Hill,77
2013-05-20,Gerald Alexander,76
2014-07-31,Leonard Logan,74
2014-08-08,Howard Coleman,74
2013-03-27,Wade Nichols,71
2014-02-12,Olimpia Choate,72
2013-09-20,Rena David,64
2012-04-25,Cecilia Gardner,66
2014-04-06,Vinita Snowden,79
2013-12-24,Darryl Johnson,68
2014-09-16,Clorinda Talley,83
2012-10-02,Leia Oliphant,66
2014-11-10,Jesse Alexander,52
2012-08-25,Nanci Davison,67
2014-06-21,Rose Jenkins,84
2014-10-18,Buford Kelsey,80
2014-09-11,Trinidad Strong,72
2013-01-18,Belva Irvine,70
2012-10-04,Logan Thao,116
2014-09-06,Janet Watson,65
2012-02-01,Jordan Thornton,72
2015-03-04,Phillip Price,72
2015-01-26,John Johnson,67
2015-02-18,Muoi Boyle,75
2013-12-23,Buford Kelsey,76
2015-02-06,Chris Francis,58
2014-12-22,Cynthia Anderson,78
2012-03-04,Louis Ford,83
2012-09-17,Delia Flowers,71
2013-08-06,Wanda Reed,88
2014-10-21,Freddie Kuntz,100
2014-12-30,Julia Morgan,67
2014-08-21,Kenda Conger,78
2013-06-09,Prudence Lund,66
2013-02-15,Constance Shelton,72
2012-01-26,Shante Webber,67
2013-02-05,Sherryl Escamilla,64
2013-10-29,Margarete Amato,69
2014-05-12,Terry Patterson,69
2013-06-09,Maggie Jimenez,65
2013-02-25,Shawn Brooks,67
2012-07-10,Phillip White,78
2014-11-10,Roselia Crook,59
2013-07-23,Zenobia Sales,61
2015-02-28,Tonya Garza,69
2014-04-22,Timmy Jennings,90
2012-05-19,Carol Hall,83
2014-08-16,Felipe Sherman,78
2015-01-26,Sunshine Rousseau,81
2014-09-07,Dave Reeves,78
2014-03-31,Olimpia Choate,65
2013-09-14,Bailey Coker,81
2015-04-23,Sara Russell,63
2014-09-07,Lawrence Moore,71
2012-08-04,Rolf Langdon,69
2015-05-07,Diana Lawson,74
2012-11-25,Hui Osteen,62
2014-11-04,Xochitl Crowe,64
2014-11-03,Thurman Humphreys,67
2012-08-16,Garry Lane,91
2014-02-21,Chris Bailey,80
2014-12-20,Thurman Humphreys,57
2014-06-09,Judy Price,70
2012-12-15,Dave Reeves,62
2014-07-18,Irish Nevarez,80
2013-03-03,Jennifer Miller,57
2012-09-29,Jesse Alexander,72
2012-04-17,Kathryn Ross,75
2014-12-05,Wei Nettles,66
2015-02-10,Chris Francis,84
2012-08-25,David Barnes,72
2012-10-15,Jeanetta Cabral,92
2012-05-10,Adelia Beals,54
2013-05-01,Krystal Henry,70
2014-10-14,Alfred Figueroa,55
2015-01-03,Thurman Humphreys,79
2014-08-16,Jordan Thornton,57
2014-12-16,Bettyann Odell,68
2015-03-29,Rebecca Martinez,63
2015-05-17,Elana Tomlin,78
2013-09-22,Gilberto Aguilar,82
2012-05-02,Prudence Lund,79
2014-02-23,Shannon Carlson,73
2014-09-24,Markita Riddle,71
2014-09-29,Shannon Carlson,76
2013-04-09,Rose Adams,84
2015-02-04,Karen Brooks,96
2013-12-11,Billy Howard,85
2013-02-22,Bailey Coker,87
2014-10-03,Wilfred Sharp,80
2014-04-06,Al Nelson,54
2015-04-10,Janet Watson,74
2012-12-20,Mildred Mitchell,83
2012-04-26,Rose Jenkins,94
2012-06-04,Ronald Turner,92
2014-01-01,Aurea Paige,61
2012-09-01,Bryant Underwood,75
2013-09-27,Dana Jensen,64
2012-10-26,Tyesha Durr,82
2015-03-01,Susie Castro,84
2013-10-11,Diamond Krebs,62
2014-08-12,Ollie Pina,66
2015-03-25,Lanie Oreilly,58
2012-07-29,Elsa Goodman,62
2014-04-19,Elsa Goodman,94
2013-02-28,Deborah Hill,88
2014-03-29,Ashley Davis,65
2011-12-09,Sophia Barrett,67
2014-11-26,Nanci Davison,71
2014-06-05,Shaun Thompson,66
2012-03-09,Adam Damico,62
2012-08-11,Celsa Cousins,55
2014-09-14,Lois Porter,70
2014-01-01,Joshua Diaz,69
2014-01-28,Tomas Fuller,57
2012-11-23,Kerry Hicks,70
2012-10-09,Brent Harmon,82
2013-05-24,Louis Ford,68
2015-02-13,Jeremiah Stanley,68
2013-02-07,Billie Dowling,78
2012-06-22,Theressa Belton,69
2012-05-29,Opal Lee,71
2012-12-15,Darryl Johnson,79
2013-11-09,Neva Romeo,86
2015-04-25,Van Gage,76
2013-02-12,Branda Emanuel,73
2014-06-20,Sharon Carter,77
2014-07-04,Jacqueline Taylor,65
2013-05-27,Diane Thomas,56
2013-06-26,Angelita Brinkman,98
2013-07-01,Machelle Shelby,70
2014-12-07,Olimpia Choate,89
2014-07-03,Jonathan Warner,73
2014-10-06,Joana Scarbrough,84
2012-09-07,Cameron Oliver,45
2013-03-30,Angelita Brinkman,71
2012-10-24,Wayne Evans,77
2014-05-21,Kandis Merchant,68
2014-08-16,Bonnie Rivera,44
2015-03-03,Shannon Ray,76
2012-11-02,Alfred Figueroa,87
2012-09-14,Shirley Collins,64
2013-10-11,Arthur Young,69
2011-12-21,Sherika Will,80
2014-01-24,Rana Chisholm,80
2012-04-02,Danielle Hodges,57
2013-08-27,Jerry Swann,80
2013-02-03,Kim Berry,65
2012-11-18,Leena Henning,81
2014-01-15,Mary Westmoreland,85
2014-10-24,Jeanette Brooks,50
2015-02-03,Phillip Price,83
2012-07-27,Ozell Coats,63
2012-07-25,Velia Robb,76
2014-03-07,Ernest Wright,56
2015-01-30,Tanya Torres,73
2012-08-24,Belva Irvine,49
2014-06-22,Catherine Ramirez,75
2012-03-15,Larry Edwards,76
2014-11-20,Denise Morgan,70
2014-09-30,Letisha Dejesus,80
2014-05-06,Barbara Thomas,72
2013-05-05,Kenda Conger,64
2012-10-11,Chet Pinto,85
2014-06-20,Yuri Shively,67
2014-12-19,Jettie Pearce,59
2011-12-10,Katrina Christensen,65
2013-06-03,Maryland Bozeman,40
2015-04-08,Robin Miller,76
2012-06-15,Tina Hughes,40
2013-10-02,Nicholas Bell,71
2013-09-17,Mattie Pena,98
2012-10-23,Trinidad Strong,73
2011-12-17,Cary Sharkey,84
2015-02-25,Elana Tomlin,74
2014-07-07,Sarah Griffin,74
2014-06-23,Candice Craig,72
2012-05-02,Ruth Baker,85
2013-08-09,Juliette Cerda,65
2013-01-17,Jeanetta Cabral,74
2013-04-09,Lester Freeman,65
2015-05-10,Dave Klein,87
2014-04-19,Harold Davis,55
2014-05-14,Tameika Pitt,62
2014-01-10,Jettie Pearce,74
2012-09-15,Jo Buchanan,74
2012-02-06,Verna Valdez,70
2014-03-17,Diamond Krebs,86
2013-02-27,Cleveland Donohue,76
2014-10-05,Tammy Diaz,81
2013-05-24,Karlyn Bair,88
2014-05-06,Margaret White,84
2015-04-29,Jackie Alvarado,74
2013-03-20,Jerry Nelson,70
2012-01-31,Jason Washington,47
2015-05-01,Ruth Green,65
2013-07-05,Kelly Flores,70
2015-03-31,Elenor Woodcock,74
2013-05-29,Billy Howard,63
2012-02-24,Tammy Diaz,54
2013-09-04,Debra Williams,76
2012-02-20,Rena David,76
2011-12-22,Tina Hughes,90
2012-11-26,Evelyn Scott,88
2012-09-01,Robin Gutierrez,60
2015-03-03,Joshua Parker,83
2013-03-15,Robbi Ybarra,78
2013-09-25,Margaret Henderson,75
2013-10-14,Joan Rodriguez,85
2012-02-06,Neva Romeo,83
2012-12-04,Tomoko Shipp,82
2014-08-10,Betty King,61
2014-02-13,Deborah Hill,81
2015-03-27,Carlos Brown,66
2011-12-23,Lester Freeman,97
2014-04-25,Alfred Figueroa,98
2014-12-27,Harold Davis,69
2015-01-11,Cecilia Gardner,70
2015-02-24,Marshall Henderson,61
2013-02-21,Xochitl Crowe,68
2014-07-31,Rosanne Salley,72
2014-01-09,Dorothy Phillips,84
2014-12-31,Leia Oliphant,81
2013-12-26,Corey Cline,68
2012-11-13,Leia Oliphant,95
2015-01-24,Kecia Cornett,69
2014-03-15,Zoe Colby,72
2013-06-24,Lashawna Tilley,90
2015-02-18,Ayana Mattox,67
2014-02-11,Bobby Sanders,75
2012-07-18,Pamala Mcqueen,68
2014-07-08,Felisha Sturgill,44
2015-02-25,Rose Adams,52
2014-03-12,Christie Hicks,79
2012-04-06,Nicholas Hernandez,74
2012-09-21,Denita Andrew,73
2013-09-25,Gilberto Aguilar,81
2013-01-14,Lashell Sage,89
2014-01-10,Elenor Woodcock,65
2015-04-21,Paul Matthews,75
2014-06-24,Marianela Whitt,74
2013-06-02,Sherril Martel,70
2015-03-02,Mark Gonzalez,62
2014-07-08,Perry Kilgore,70
2015-04-30,Ashlee Rosado,66
2014-01-28,Meghan Payne,88
2012-05-28,Rudy Pack,62
2013-04-07,Treva Greenlee,84
2013-05-10,Apolonia Gary,76
2013-11-17,Stephen Simmons,66
2013-09-14,Gaye Gracia,94
2014-07-03,Alvin Bell,64
2012-03-13,Iraida Fries,88
